review_id,text,sentiment,rating,product_category,verified_purchase
1834,Perfecto para lo que necesitaba. Lo compré para un regalo y fue un éxito.,positive,4,Home & Kitchen,False
1835,Para el precio está bien. Es lo que esperaba por ese precio.,neutral,3,Grocery,True
1836,No funciona como se anuncia. El producto llegó roto.,negative,2,Home & Kitchen,False
1837,Producto de gran calidad. Muy práctico y fácil de usar.,positive,5,Sports & Outdoors,False
1838,"Sin quejas, todo perfecto. Lo compré para un regalo y fue un éxito.",positive,4,Sports & Outdoors,False
1839,Muy decepcionado con la compra. No lo recomendaría a nadie.,negative,1,Jewelry,True
1840,"Excelente producto, superó mis expectativas. El envío fue rápido y el empaque perfecto.",positive,5,Pet Supplies,True
1841,Muy satisfecho con la compra. Lo compré para un regalo y fue un éxito.,positive,5,Toys & Games,True
1842,Nada especial pero funciona. Cumple sin brillar.,neutral,3,Pet Supplies,True
1843,Me encanta este producto. El mejor de su categoría.,positive,4,Fashion,False
1844,Lo recomiendo ampliamente. Lo volvería a comprar sin dudarlo.,positive,4,Electronics,False
1845,No lo recomiendo. El envío tardó demasiado.,negative,1,Grocery,True
1846,Llegó dañado y no me reembolsaron. El material es de mala calidad.,negative,2,Sports & Outdoors,False
1847,No vale la pena. No funciona como se prometía.,negative,2,Home & Kitchen,True
1848,Producto de gran calidad. El mejor de su categoría.,positive,5,Jewelry,True
1849,No lo recomiendo. El material es de mala calidad.,negative,2,Travel,False
1850,Muy decepcionado con la compra. La atención al cliente fue pésima.,negative,1,Home & Kitchen,True
1851,Muy decepcionado con la compra. Tuve que devolverlo.,negative,2,Jewelry,True
1852,Producto diferente al publicado. El envío tardó demasiado.,negative,1,Office Products,True
1853,Producto tal como se describe. Lo compré para un regalo y fue un éxito.,positive,5,Home & Kitchen,True
1854,Cumple lo básico. Para uso ocasional está bien.,neutral,3,Pet Supplies,False
1855,Funciona pero nada extraordinario. No destaca en nada.,neutral,3,Sports & Outdoors,True
1856,Decepción total. El envío tardó demasiado.,negative,2,Toys & Games,False
1857,Decepción total. El material es de mala calidad.,negative,1,Electronics,True
1858,De los mejores productos que he comprado. El mejor de su categoría.,positive,5,Jewelry,False
1859,Lo recomiendo ampliamente. El mejor de su categoría.,positive,5,Office Products,True
1860,No funciona para nada. El producto llegó roto.,negative,2,Jewelry,False
1861,"Sin quejas, todo perfecto. El envío fue rápido y el empaque perfecto.",positive,5,Office Products,False
1862,Pésima calidad. La atención al cliente fue pésima.,negative,2,Fashion,True
1863,No funciona para nada. El envío tardó demasiado.,negative,2,Grocery,True
1864,Es aceptable por el precio. No destaca en nada.,neutral,3,Home & Kitchen,True
1865,"Excelente producto, superó mis expectativas. Lo volvería a comprar sin dudarlo.",positive,4,Grocery,True
1866,Se rompió a los pocos días. No coincide con la descripción.,negative,1,Pet Supplies,False
1867,Perfecto para lo que necesitaba. Muy práctico y fácil de usar.,positive,4,Grocery,True
1868,Mala calidad de materiales. El envío tardó demasiado.,negative,2,Travel,True
1869,El mejor que he probado. La calidad es increíble y llegó antes de lo esperado.,positive,4,Travel,True
1870,Muy satisfecho con la compra. El envío fue rápido y el empaque perfecto.,positive,4,Toys & Games,False
1871,Cumple lo básico. No destaca en nada.,neutral,3,Pet Supplies,False
1872,Es aceptable por el precio. Es lo que esperaba por ese precio.,neutral,3,Home & Kitchen,False
1873,Muy decepcionado con la compra. Tuve que devolverlo.,negative,2,Travel,True
1874,Me encanta este producto. Mi familia quedó encantada.,positive,5,Travel,False
1875,No lo recomiendo. El producto llegó roto.,negative,1,Fashion,True
1876,Gran relación calidad-precio. Resistente y duradero.,positive,5,Jewelry,True
1877,Increíble calidad por este precio. Lo uso a diario y funciona perfecto.,positive,5,Books,True
1878,Pésima calidad. No funciona como se prometía.,negative,1,Home & Kitchen,True
1879,Lo recomiendo ampliamente. Lo uso a diario y funciona perfecto.,positive,4,Fashion,False
1880,Muy satisfecho con la compra. Mi familia quedó encantada.,positive,4,Grocery,False
1881,Me encanta este producto. El mejor de su categoría.,positive,5,Office Products,True
1882,El mejor que he probado. El diseño es moderno y elegante.,positive,4,Office Products,True
1883,No funciona como se anuncia. Se rompió después de una semana.,negative,2,Pet Supplies,False
1884,Funciona pero nada extraordinario. Nada excepcional.,neutral,3,Toys & Games,False
1885,Llegó dañado y no me reembolsaron. Se rompió después de una semana.,negative,2,Jewelry,False
1886,Excedió todas mis expectativas. El envío fue rápido y el empaque perfecto.,positive,4,Electronics,False
1887,Horrible experiencia de compra. Es una pérdida de dinero.,negative,2,Sports & Outdoors,False
1888,Cumple con todo lo prometido. Mi familia quedó encantada.,positive,4,Office Products,True
1889,Lo recomiendo ampliamente. Mi familia quedó encantada.,positive,4,Sports & Outdoors,True
1890,Producto defectuoso. No funciona como se prometía.,negative,1,Electronics,False
1891,Increíble calidad por este precio. Muy práctico y fácil de usar.,positive,5,Grocery,True
1892,Producto tal como se describe. Muy práctico y fácil de usar.,positive,4,Home & Kitchen,False
1893,Horrible experiencia de compra. El material es de mala calidad.,negative,1,Travel,False
1894,Lo recomiendo ampliamente. Muy práctico y fácil de usar.,positive,5,Electronics,False
1895,Me encanta este producto. Lo uso a diario y funciona perfecto.,positive,5,Home & Kitchen,False
1896,Muy buena compra. Lo compré para un regalo y fue un éxito.,positive,5,Books,True
1897,Increíble calidad por este precio. Resistente y duradero.,positive,4,Toys & Games,True
1898,Producto defectuoso. Es una pérdida de dinero.,negative,2,Grocery,True
1899,Muy satisfecho con la compra. Resistente y duradero.,positive,4,Home & Kitchen,False
1900,Una estafa total. No funciona como se prometía.,negative,2,Office Products,True
1901,El peor producto que he comprado. No lo recomendaría a nadie.,negative,2,Electronics,False
1902,Excedió todas mis expectativas. Lo uso a diario y funciona perfecto.,positive,5,Sports & Outdoors,True
1903,De los mejores productos que he comprado. La calidad es increíble y llegó antes de lo esperado.,positive,4,Fashion,True
1904,Funciona pero nada extraordinario. Hay mejores opciones en el mercado.,neutral,3,Fashion,True
1905,De los mejores productos que he comprado. El mejor de su categoría.,positive,5,Electronics,True
1906,Muy satisfecho con la compra. La calidad es increíble y llegó antes de lo esperado.,positive,4,Toys & Games,True
1907,Perfecto para lo que necesitaba. El envío fue rápido y el empaque perfecto.,positive,5,Fashion,False
1908,De los mejores productos que he comprado. El envío fue rápido y el empaque perfecto.,positive,5,Jewelry,False
1909,No vale la pena. Es una pérdida de dinero.,negative,1,Books,False
1910,Una estafa total. Tuve que devolverlo.,negative,2,Books,True
1911,"Sin quejas, todo perfecto. Lo uso a diario y funciona perfecto.",positive,5,Sports & Outdoors,True
1912,Se rompió a los pocos días. La atención al cliente fue pésima.,negative,1,Home & Kitchen,False
1913,El mejor que he probado. Muy práctico y fácil de usar.,positive,4,Pet Supplies,False
1914,Gran relación calidad-precio. Muy práctico y fácil de usar.,positive,4,Jewelry,False
1915,Se rompió a los pocos días. Tuve que devolverlo.,negative,2,Travel,True
1916,Decepción total. No coincide con la descripción.,negative,1,Books,False
1917,De los mejores productos que he comprado. Lo volvería a comprar sin dudarlo.,positive,5,Grocery,True
1918,Muy decepcionado con la compra. El envío tardó demasiado.,negative,1,Office Products,True
1919,No funciona como se anuncia. Tuve que devolverlo.,negative,1,Home & Kitchen,True
1920,Producto de gran calidad. El diseño es moderno y elegante.,positive,5,Electronics,False
1921,Una estafa total. El envío tardó demasiado.,negative,2,Home & Kitchen,True
1922,Producto de gran calidad. Lo compré para un regalo y fue un éxito.,positive,4,Grocery,False
1923,El peor producto que he comprado. El envío tardó demasiado.,negative,1,Sports & Outdoors,True
1924,"Sin quejas, todo perfecto. Lo compré para un regalo y fue un éxito.",positive,5,Books,False
1925,Muy buena compra. El diseño es moderno y elegante.,positive,4,Grocery,False
1926,Producto diferente al publicado. El producto llegó roto.,negative,1,Travel,True
1927,Es aceptable por el precio. No destaca en nada.,neutral,3,Electronics,True
1928,Muy decepcionado con la compra. Es una pérdida de dinero.,negative,1,Home & Kitchen,False
1929,Me encanta este producto. Lo compré para un regalo y fue un éxito.,positive,5,Home & Kitchen,True
1930,El peor producto que he comprado. Se rompió después de una semana.,negative,2,Fashion,True
1931,"Sin quejas, todo perfecto. Lo volvería a comprar sin dudarlo.",positive,5,Toys & Games,True
1932,"Sin quejas, todo perfecto. El diseño es moderno y elegante.",positive,5,Books,True
1933,Producto de gran calidad. El envío fue rápido y el empaque perfecto.,positive,4,Sports & Outdoors,False
1934,El mejor que he probado. Resistente y duradero.,positive,4,Office Products,False
1935,Increíble calidad por este precio. Lo uso a diario y funciona perfecto.,positive,5,Fashion,True
1936,Horrible experiencia de compra. El producto llegó roto.,negative,2,Pet Supplies,True
1937,De los mejores productos que he comprado. La calidad es increíble y llegó antes de lo esperado.,positive,4,Jewelry,False
1938,Mala calidad de materiales. No coincide con la descripción.,negative,1,Home & Kitchen,True
1939,Excedió todas mis expectativas. Resistente y duradero.,positive,5,Sports & Outdoors,False
1940,Una estafa total. Tuve que devolverlo.,negative,2,Electronics,False
1941,Increíble calidad por este precio. El mejor de su categoría.,positive,5,Travel,False
1942,Producto de gran calidad. Lo compré para un regalo y fue un éxito.,positive,4,Books,True
1943,Lo recomiendo ampliamente. Lo volvería a comprar sin dudarlo.,positive,4,Office Products,False
1944,Lo recomiendo ampliamente. Lo compré para un regalo y fue un éxito.,positive,4,Travel,True
1945,Para el precio está bien. Nada excepcional.,neutral,3,Fashion,False
1946,Promedio. Para uso ocasional está bien.,neutral,3,Office Products,False
1947,No es malo ni bueno. Para uso ocasional está bien.,neutral,3,Books,True
1948,No funciona para nada. No lo recomendaría a nadie.,negative,2,Home & Kitchen,False
1949,No lo recomiendo. La atención al cliente fue pésima.,negative,2,Electronics,False
1950,Nada especial pero funciona. Es lo que esperaba por ese precio.,neutral,3,Travel,True
1951,Horrible experiencia de compra. Es una pérdida de dinero.,negative,2,Travel,True
1952,Muy satisfecho con la compra. El diseño es moderno y elegante.,positive,5,Electronics,False
1953,De los mejores productos que he comprado. Lo volvería a comprar sin dudarlo.,positive,5,Home & Kitchen,True
1954,Me encanta este producto. Mi familia quedó encantada.,positive,4,Travel,True
1955,Gran relación calidad-precio. El diseño es moderno y elegante.,positive,4,Grocery,True
1956,No es malo ni bueno. Hay mejores opciones en el mercado.,neutral,3,Books,False
1957,No lo recomiendo. Se rompió después de una semana.,negative,1,Electronics,False
1958,Es aceptable por el precio. Cumple sin brillar.,neutral,3,Travel,False
1959,Increíble calidad por este precio. El diseño es moderno y elegante.,positive,4,Toys & Games,False
1960,El mejor que he probado. Mi familia quedó encantada.,positive,5,Jewelry,True
1961,No lo recomiendo. No coincide con la descripción.,negative,1,Office Products,True
1962,Perfecto para lo que necesitaba. Lo volvería a comprar sin dudarlo.,positive,4,Travel,False
1963,Mala calidad de materiales. El material es de mala calidad.,negative,2,Home & Kitchen,True
1964,No vale la pena. No funciona como se prometía.,negative,2,Pet Supplies,False
1965,Me encanta este producto. Resistente y duradero.,positive,5,Electronics,True
1966,Funciona pero nada extraordinario. No destaca en nada.,neutral,3,Fashion,False
1967,No funciona como se anuncia. No lo recomendaría a nadie.,negative,2,Grocery,False
1968,Producto de gran calidad. Lo compré para un regalo y fue un éxito.,positive,5,Travel,True
1969,De los mejores productos que he comprado. La calidad es increíble y llegó antes de lo esperado.,positive,5,Home & Kitchen,True
1970,Gran relación calidad-precio. Lo volvería a comprar sin dudarlo.,positive,4,Home & Kitchen,False
1971,No funciona para nada. El producto llegó roto.,negative,2,Home & Kitchen,True
1972,No vale la pena. Tuve que devolverlo.,negative,1,Fashion,True
1973,Nada especial pero funciona. Para uso ocasional está bien.,neutral,3,Travel,False
1974,Mala calidad de materiales. Tuve que devolverlo.,negative,1,Jewelry,True
